index,CODIGO,ENTIDAD,DIRECCION,COMUNA,HORARIO,LONGITUD,LATITUD,CATEGORIA,FUNCIONES
128,92350,Donde Carlitos,General Arriagada 0347,LA PINTANA,No hay informacion disponible,-70.625748,-33.563347,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
129,92352,Carlos Ramirez Caceres,El Ombu 2910,LA PINTANA,No hay informacion disponible,-70.620895,-33.594685,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
130,92354,Botilleria Los Portenos S,Pedro Aguirre Cerda 6064,HUECHURABA,No hay informacion disponible,-70.636703,-33.363297,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
131,92418,El Amigo,Los Marroquineros 6435,PEÐALOLEN,No hay informacion disponible,-70.566269,-33.506767,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
132,92431,Maria Santander,Los Cerezos 6016,PEÐALOLEN,No hay informacion disponible,-70.575264,-33.507702,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
133,92442,Frutos Del Pais Bj,Ictinos 1338,PEÐALOLEN,No hay informacion disponible,-70.561348,-33.468655,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
134,92446,Panamtur,Av. Apoquindo 5701,LAS CONDES,No hay informacion disponible,-70.569939,-33.410065,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
135,92458,Textil Grecia,Av. Consistorial 1380,PEÐALOLEN,No hay informacion disponible,-70.541229,-33.471165,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
136,92462,El Bebe,Sta. Ines 2291,CONCHALI,No hay informacion disponible,-70.676804,-33.396400,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
137,92466,L - L,Av. Coronel Alejandro Sepulveda 2299,PEÐALOLEN,No hay informacion disponible,-70.566284,-33.475075,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
138,92471,La Central,Los Baqueanos 9685,PEÐALOLEN,No hay informacion disponible,-70.531464,-33.473892,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
139,92477,Canta Gallo,Lago Yultan 1381,PEÐALOLEN,No hay informacion disponible,-70.542847,-33.470848,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
140,92487,Paolita,Baron De Juras Reales 3586,CONCHALI,No hay informacion disponible,-70.679382,-33.397552,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
141,92496,Dania,Las Parcelas 9242 A,PEÐALOLEN,No hay informacion disponible,-70.536400,-33.472530,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
142,92500,Ganadera Del Sur,Av. El Valle 6482,PEÐALOLEN,No hay informacion disponible,-70.566216,-33.477707,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
143,92501,Paul Harris,Av. Cristobal Colon 9193,LAS CONDES,No hay informacion disponible,-70.534477,-33.416416,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
144,92504,San Luis,Calle 117 1141,PEÐALOLEN,No hay informacion disponible,-70.552689,-33.468662,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
145,92505,Los Viðedos Del Con Pena,Av. Consistorial 5340,PEÐALOLEN,No hay informacion disponible,-70.550507,-33.494583,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
146,92520,Brujitas Fiestas,Gral. Gambino 4141,CONCHALI,No hay informacion disponible,-70.660675,-33.383678,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
147,92521,Pescaderia Puerto Colon,Sebastian Elcano 1033,LAS CONDES,No hay informacion disponible,-70.571625,-33.419277,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
148,92523,Beatriz Villalobos,Av. Cardenal Jose Maria Caro 1814,CONCHALI,No hay informacion disponible,-70.683334,-33.373413,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
149,92525,La Abuelita,El Parque 901,PEÐALOLEN,No hay informacion disponible,-70.525314,-33.470352,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
150,92531,Kiosco Bip Manquehue,Latadia Esq. Manquehue,LAS CONDES,No hay informacion disponible,-70.563724,-33.427120,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
151,92532,Donde Jaime,Lago Yultan 1271,PEÐALOLEN,No hay informacion disponible,-70.542572,-33.469872,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
152,92541,Abarrotes La Plaza,Lago Parinacota 3716 Local C,MACUL,No hay informacion disponible,-70.593391,-33.477638,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
153,92548,L - L,Ramon Cruz Montt 2525,MACUL,No hay informacion disponible,-70.582886,-33.478230,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
154,92556,El Vichito,Pje. N 1718,PEÐALOLEN,No hay informacion disponible,-70.535156,-33.475258,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
155,92560,Erna Asem,Del Granito 1232,CONCHALI,No hay informacion disponible,-70.666588,-33.376495,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
156,92570,El Roro,Cooperacion 5930,PEDRO AGUIRRE CERDA,No hay informacion disponible,-70.684441,-33.498814,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
157,92574,Puelmapu,Los Baqueanos 9815,PEÐALOLEN,No hay informacion disponible,-70.530029,-33.474194,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
158,92583,La Buena Carne,Av. El Salto 2635,RECOLETA,No hay informacion disponible,-70.631104,-33.403034,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
159,92584,Andres,Coyhaique 1783,RENCA,No hay informacion disponible,-70.724342,-33.395756,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
160,92622,Lily La,Sta. Anselma 291,LA CISTERNA,No hay informacion disponible,-70.666183,-33.530254,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
161,92631,Manolo,Nueva De Matte 2740,INDEPENDENCIA,No hay informacion disponible,-70.673805,-33.408978,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
162,92633,Isa,Padre Faustino Gazziero 2501,INDEPENDENCIA,No hay informacion disponible,-70.670261,-33.411987,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
163,92637,Minimarket Nenita,Pernas 1185,RECOLETA,No hay informacion disponible,-70.656609,-33.382118,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
164,92647,Botilleria San Esteban,Juan Cristobal 4030,RECOLETA,No hay informacion disponible,-70.650299,-33.385876,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
165,92651,Leal,Av. El Parron 0281,LA CISTERNA,No hay informacion disponible,-70.664055,-33.525455,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
166,92653,El Trebol,Loreto 269,RECOLETA,No hay informacion disponible,-70.641617,-33.430668,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
167,92655,Brasil,Brasil 998,RENCA,No hay informacion disponible,-70.746445,-33.400097,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
168,92659,Casseteria Center,Gran Avenida Jose Miguel Carrera 6563,LA CISTERNA,No hay informacion disponible,-70.659653,-33.517216,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
169,92661,Ridenvan,Salar 6572,RENCA,No hay informacion disponible,-70.738632,-33.407925,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
170,92662,La Esquina,Av. Independencia 2998,INDEPENDENCIA,No hay informacion disponible,-70.667984,-33.399826,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
171,92680,Santa Elvira,Av. Recoleta 2841,RECOLETA,No hay informacion disponible,-70.642754,-33.400822,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
172,92707,El Esfuerzo,Venecia 4811,RENCA,No hay informacion disponible,-70.718742,-33.402443,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
173,92711,El Chamaco,Pan 6889,RENCA,No hay informacion disponible,-70.741577,-33.410030,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
174,92721,Las Milbes,Av. Recoleta 628,RECOLETA,No hay informacion disponible,-70.645889,-33.424835,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
175,92724,La Estrellita,Pje. Hercules 941,RENCA,No hay informacion disponible,-70.745094,-33.410301,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
176,92745,Donde La Rosita,Pedro Fontova 4751,CONCHALI,No hay informacion disponible,-70.671913,-33.383572,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
177,92817,Albin Freddy,Eduardo Anguita 1127,SAN BERNARDO,No hay informacion disponible,-70.680046,-33.600857,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
178,92824,Rigoletto,Av. Providencia 1769,PROVIDENCIA,No hay informacion disponible,-70.615105,-33.426834,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
179,92835,Pacovi,Claudio Arrau 326,EL BOSQUE,No hay informacion disponible,-70.679634,-33.564713,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
180,92839,Makai,Rio Rapel 13212,EL BOSQUE,No hay informacion disponible,-70.671608,-33.580589,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
181,92840,Donde Mis Queridos Viejos,Av. Observatorio 1196 B,EL BOSQUE,No hay informacion disponible,-70.662430,-33.561489,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
182,92844,Bucaneros,Indio Geronimo 10457,EL BOSQUE,No hay informacion disponible,-70.689178,-33.552128,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
183,92850,El Negrito,Vecinal Sur 1977,EL BOSQUE,No hay informacion disponible,-70.663040,-33.582081,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
184,92904,Super Almacen,Bellavista 419,RECOLETA,No hay informacion disponible,-70.645309,-33.432453,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
185,92914,La Feria Del Cassette,Eyzaguirre 521,SAN BERNARDO,No hay informacion disponible,-70.705437,-33.593143,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
186,92916,La Paloma,Pto. Grosse 0928,SAN BERNARDO,No hay informacion disponible,-70.685326,-33.601768,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
187,92920,El Arbolito,Mar De Drake 433,PUDAHUEL,No hay informacion disponible,-70.745110,-33.457535,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
188,92925,Minimarket Victoria Pudah,Pje. Los Onas 630,PUDAHUEL,No hay informacion disponible,-70.754837,-33.448681,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
189,92929,Paola,Guafo 2182,SAN BERNARDO,No hay informacion disponible,-70.710281,-33.613117,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
190,92935,Olga Regina Meza Fuentes,Sta. Victoria 1310 Local 3,PUDAHUEL,No hay informacion disponible,-70.758530,-33.431313,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
191,92936,Katty,Ducaud 15156,SAN BERNARDO,No hay informacion disponible,-70.683945,-33.597927,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
192,92937,Karina,Pablo Neruda 8935,PUDAHUEL,No hay informacion disponible,-70.753799,-33.430176,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
193,92942,Olga Elena,Colbun 2197,SAN BERNARDO,No hay informacion disponible,-70.708237,-33.613995,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
194,92954,Bazar Melissa,Av. Eyzaguirre 1086,SAN BERNARDO,No hay informacion disponible,-70.712387,-33.601093,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
195,92967,Farm Y Perfumeria Serrano,Serrano 1336,PUDAHUEL,No hay informacion disponible,-70.767014,-33.433949,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
196,92971,Minimarket Franedu,Pje. Samos 682,PUDAHUEL,No hay informacion disponible,-70.764122,-33.446064,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
197,92972,Catherinne,Serrano 1183,PUDAHUEL,No hay informacion disponible,-70.767258,-33.436417,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
198,92973,Angelica,Pje. Los Papagayos 7149,PUDAHUEL,No hay informacion disponible,-70.738892,-33.458496,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
199,92974,El Lulo,Alfa Centauro 8599,PUDAHUEL,No hay informacion disponible,-70.755608,-33.460381,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
200,92976,Isabel,Albizu Campos 1234,PUDAHUEL,No hay informacion disponible,-70.745659,-33.431061,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
201,92980,Minimarket Hollywood,Pje. Senado 369,PUDAHUEL,No hay informacion disponible,-70.75485636,-33.45764323,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
202,92981,Donde Pancho,La Travesia 8622,PUDAHUEL,No hay informacion disponible,-70.755157,-33.455303,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
203,92983,Minimarket Fernandita Pud,Laguna San Rafael 8382,PUDAHUEL,No hay informacion disponible,-70.750397,-33.461929,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
204,92984,El Pequeno,San Daniel 1204,PUDAHUEL,No hay informacion disponible,-70.747620,-33.430977,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
205,92985,Sonia,Nicanor Molinare 1230,PUDAHUEL,No hay informacion disponible,-70.742905,-33.431007,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
206,92988,Janet Opazo,San Francisco 8866,PUDAHUEL,No hay informacion disponible,-70.755424,-33.436409,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
207,92989,La Bodeguita,Pje. Pto. Piedras 8262,PUDAHUEL,No hay informacion disponible,-70.747726,-33.465343,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
208,92991,Giselle,Las Misioneras 9436,PUDAHUEL,No hay informacion disponible,-70.769951,-33.444965,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
209,92993,Rufina,Rufina Castillo 738,PUDAHUEL,No hay informacion disponible,-70.759315,-33.444004,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
210,92997,Marcela,El Abeto 8936,PUDAHUEL,No hay informacion disponible,-70.764114,-33.455719,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
211,93001,Milagro,Av. Laguna Sur 8617,PUDAHUEL,No hay informacion disponible,-70.756157,-33.459194,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
212,93002,Farm Aravil,Av. 11 De Septiembre 1773 B,PROVIDENCIA,No hay informacion disponible,-70.614662,-33.425991,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
213,93013,Manuel Guillermo,Jose Manuel Infante 1673,PROVIDENCIA,No hay informacion disponible,-70.619064,-33.446445,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
214,93026,Axel,San Andres 301,QUILICURA,No hay informacion disponible,-70.739494,-33.352451,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
215,93027,Nicole,Pje. Estero Maiquen 026,QUILICURA,No hay informacion disponible,-70.738365,-33.362526,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
216,93030,Bernardita,Ramon Rosales 1071,QUILICURA,No hay informacion disponible,-70.721916,-33.370426,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
217,93035,Regina Clemencia Zuniga B,Pto. De Valparaiso 730,QUILICURA,No hay informacion disponible,-70.752464,-33.359390,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
218,93039,Nicolas,Los Amerindios 1082,QUILICURA,No hay informacion disponible,-70.717804,-33.359356,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
219,93041,Conny,Estacion Rungue 875,QUILICURA,No hay informacion disponible,-70.745499,-33.353069,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
220,93047,Almacen Miriam,Volcan Villarrica 379,QUILICURA,No hay informacion disponible,-70.749405,-33.363949,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
221,93056,Pimienta Y Canela,Lo Ovalle 366,QUILICURA,No hay informacion disponible,-70.734024,-33.352161,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
222,93074,Conimax,Av. Lo Marcoleta 0756,QUILICURA,No hay informacion disponible,-70.757507,-33.362312,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
223,93077,Santa Corina,Los Tres Antonios 98,ÐUÐOA,No hay informacion disponible,-70.602425,-33.455372,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
224,93092,Almacen El Tito,Paseo El Prado 615,QUILICURA,No hay informacion disponible,-70.722641,-33.349937,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
225,93093,Yasna,Pje. Pto. Fonck 0628,QUILICURA,No hay informacion disponible,-70.753601,-33.360710,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
226,93095,Patito,Salar Del Carmen 0435,QUILICURA,No hay informacion disponible,-70.750031,-33.356358,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
227,93099,Los Biancos,Av. Alcalde Jorge Monckeberg 1733,ÐUÐOA,No hay informacion disponible,-70.586975,-33.470661,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
228,93102,Belorado,Julio Prado 1885,ÐUÐOA,No hay informacion disponible,-70.620331,-33.450218,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
229,93105,Yuli,Volcan Villarrica 301,QUILICURA,No hay informacion disponible,-70.749367,-33.363716,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
230,93107,Bip Internet Polla Loteria Recargas,Av. Grecia 2936,ÐUÐOA,No hay informacion disponible,-70.601166,-33.464169,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
231,93115,Los Vinedos Del Con. Nuno,Av. Duble Almeyda 1801,ÐUÐOA,No hay informacion disponible,-70.612350,-33.455059,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
232,93118,Ekeko,Augusto Villanueva 20 Local 1,ÐUÐOA,No hay informacion disponible,-70.588676,-33.455200,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
233,93120,Il Tabac,Av. Simon Bolivar 4715,ÐUÐOA,No hay informacion disponible,-70.581116,-33.448776,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
234,93150,Carlos Morales,San Pablo 5024,QUINTA NORMAL,No hay informacion disponible,-70.704674,-33.441071,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
235,93152,Tia Zuni,Av. Carrascal 6008,QUINTA NORMAL,No hay informacion disponible,-70.712036,-33.416641,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
236,93161,Soc. Com. Dicer.,San Pablo 4755,QUINTA NORMAL,No hay informacion disponible,-70.700264,-33.439362,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
237,93164,Dana,Augusto Matte 2292,QUINTA NORMAL,No hay informacion disponible,-70.690102,-33.422424,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
238,93168,Miguel Pacheco,Salvador Gutierrez 5032,QUINTA NORMAL,No hay informacion disponible,-70.703529,-33.424698,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
239,93172,Minimarket Danae,Lo Espinoza 2858,QUINTA NORMAL,No hay informacion disponible,-70.706459,-33.412102,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
240,93175,Macarena,Mapocho 5798,QUINTA NORMAL,No hay informacion disponible,-70.714333,-33.426826,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
241,93180,Ibanez,Padre Tadeo 5404,QUINTA NORMAL,No hay informacion disponible,-70.708534,-33.426655,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
242,93186,Yasna Y Carlitos,Salvador Gutierrez 6113,CERRO NAVIA,No hay informacion disponible,-70.718124,-33.421494,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
243,93188,Mi Chiquita,Jose Joaquin Perez 8007 Local B,CERRO NAVIA,No hay informacion disponible,-70.743156,-33.429695,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
244,93200,Comercial M Y F,Lanalhue 1858,CERRO NAVIA,No hay informacion disponible,-70.767464,-33.415241,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
245,93206,Victoria,Sara Gajardo 6286,CERRO NAVIA,No hay informacion disponible,-70.719727,-33.418495,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
246,93207,Aguchave,Maximo Gorki 2195,CERRO NAVIA,No hay informacion disponible,-70.727264,-33.417313,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
247,93209,Botilleria Geraldine Cerr,Rene Oliva 1144,CERRO NAVIA,No hay informacion disponible,-70.733291,-33.434672,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
248,93210,El Nacho,Juan Bautista Inostroza 7840,CERRO NAVIA,No hay informacion disponible,-70.746841,-33.421234,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
249,93211,Donde La Abuela,Pje. Kasama 1672,CERRO NAVIA,No hay informacion disponible,-70.740746,-33.415581,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
250,93228,Audina Diaz,Pje. Sortilegio 1771,CERRO NAVIA,No hay informacion disponible,-70.754349,-33.414524,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
251,93229,Com Magaly,La Capilla 7328,CERRO NAVIA,No hay informacion disponible,-70.739464,-33.415150,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
252,93249,El Naranjo,Rivadavia 9175,LAS CONDES,No hay informacion disponible,-70.533669,-33.421810,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
253,93253,El Cisne,Claudio Arrau 781,EL BOSQUE,No hay informacion disponible,-70.674782,-33.566128,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
254,93260,Com Deutschi,Manuel Rodriguez 1708,RENCA,No hay informacion disponible,-70.722847,-33.397205,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
255,93265,Bazar Nor Yen,Rio Douro 8159,CERRO NAVIA,No hay informacion disponible,-70.755013,-33.419098,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
256,93270,El Guaton Vera,Mapocho Sur 7824,CERRO NAVIA,No hay informacion disponible,-70.746758,-33.422424,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
257,93300,Erbi - Santa Rosa,Santa Rosa 905,SANTIAGO,No hay informacion disponible,-70.643959,-33.456024,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
258,93313,El Cristo,Caleta Agua Dulce 1226,PUENTE ALTO,No hay informacion disponible,-70.562508,-33.597321,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
259,93314,Luly,Viða Del Mar 6403 Dpto. 13 A,LA FLORIDA,No hay informacion disponible,-70.588127,-33.514561,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
260,93317,Almacen La Esquina,Bahia Fitz Roy 1640,PUENTE ALTO,No hay informacion disponible,-70.601334,-33.573059,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
261,93346,Cibergamers,Saladillo 02486,PUENTE ALTO,No hay informacion disponible,-70.554802,-33.580532,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
262,93361,La Campana,La Rioja 2085,QUINTA NORMAL,No hay informacion disponible,-70.711700,-33.421059,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
263,93401,Rene,Av. Ramon Venegas 3120,PUENTE ALTO,No hay informacion disponible,-70.556236,-33.580608,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
264,93405,Marsan,Pje. Las Lluvias 1913,PUENTE ALTO,No hay informacion disponible,-70.568199,-33.594501,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
265,93414,Marsan,Av. San Carlos 314,PUENTE ALTO,No hay informacion disponible,-70.573126,-33.597380,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
266,93421,El Chayavientos,Chayavientos 3033,PUENTE ALTO,No hay informacion disponible,-70.571312,-33.582256,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
267,93435,Trinidad,Parque Institucional 0997,PUENTE ALTO,No hay informacion disponible,-70.571823,-33.571880,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
268,93436,Carniceria Rp,Luis Matte Larrain 02407,PUENTE ALTO,No hay informacion disponible,-70.555092,-33.584435,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
269,93440,Gladys Hernandez Flores P,El Patio 0585,PUENTE ALTO,No hay informacion disponible,-70.575844,-33.576141,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
270,93444,El Alba,Lago Todos Los Santos 05717,PUENTE ALTO,No hay informacion disponible,-70.558151,-33.550934,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
271,93445,Bazar Vikingo,Gabriela Oriente 01099,PUENTE ALTO,No hay informacion disponible,-70.569374,-33.576824,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
272,93446,Centro T Y T,Chiapa 2711,PUENTE ALTO,No hay informacion disponible,-70.599785,-33.587933,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
273,93447,Nocedal,Nocedal 725,PUENTE ALTO,No hay informacion disponible,-70.597000,-33.606964,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
274,93451,Donde Margarita,Colombia 9027,LA FLORIDA,No hay informacion disponible,-70.584930,-33.536488,Punto Bip!,"Carga de tarjeta, Consulta de saldo, Activacion de carga remota"
